"DATE_TIME" "LONGITUDE" "LATITUDE" "GEOHASH" "MINIMUM_SPEED" "MAXIMUM_SPEED" "AVERAGE_SPEED" "NUMBER_OF_VEHICLES"
"2021-03-01 13:00:00" 28.0096435546875 41.2948608398438 "sx7fvm" 52 108 78 18
"2021-03-04 16:00:00" 29.1412353515625 40.9542846679688 "sxk8zp" 6 97 41 57
"2021-03-02 01:00:00" 29.0093994140625 41.1026000976562 "sxk9u4" 32 125 72 68
"2021-03-02 00:00:00" 28.6907958984375 40.9927368164062 "sxk3hy" 7 74 38 20
"2021-03-03 09:00:00" 28.8995361328125 41.0971069335938 "sxk9c9" 5 75 26 51
"2021-03-03 22:00:00" 29.1961669921875 40.9872436523438 "sxkc0m" 6 155 68 187
"2021-03-02 08:00:00" 28.5150146484375 41.0092163085938 "sxk32c" 17 114 72 119
"2021-03-02 16:00:00" 29.0863037109375 41.0421752929688 "sxk9mz" 8 37 25 21
"2021-03-01 16:00:00" 29.4268798828125 40.8334350585938 "sxkbm9" 21 149 87 173
"2021-03-03 12:00:00" 29.1632080078125 40.9542846679688 "sxk8zx" 12 59 33 22
"2021-03-04 22:00:00" 29.3499755859375 40.8279418945312 "sxkb7b" 16 122 82 125
"2021-03-01 20:00:00" 28.0316162109375 41.2619018554688 "sx7ftz" 40 122 72 25
"2021-03-04 20:00:00" 29.0863037109375 41.0256958007812 "sxk9mu" 1 100 33 134
"2021-03-02 14:00:00" 29.2730712890625 41.0366821289062 "sxkc6n" 11 138 64 240
"2021-03-01 07:00:00" 28.8446044921875 41.1190795898438 "sxk9bm" 2 81 47 90
"2021-03-03 15:00:00" 28.7677001953125 41.0806274414062 "sxk3ww" 18 78 52 30
"2021-03-01 12:00:00" 28.1634521484375 41.1245727539062 "sxk1by" 71 141 94 72
"2021-03-02 11:00:00" 28.6248779296875 41.0751342773438 "sxk3em" 2 79 35 185
"2021-03-03 18:00:00" 28.6578369140625 41.0751342773438 "sxk3sj" 5 76 40 67
"2021-03-02 03:00:00" 28.9764404296875 41.0641479492188 "sxk9e7" 6 92 35 26
"2021-03-02 08:00:00" 28.8665771484375 41.0861206054688 "sxk98z" 2 70 19 244
"2021-03-03 19:00:00" 28.9215087890625 41.1355590820312 "sxkd40" 33 100 69 114
"2021-03-02 19:00:00" 28.7786865234375 41.0421752929688 "sxk3qz" 6 85 40 107
"2021-03-02 16:00:00" 28.7896728515625 41.0202026367188 "sxk3r5" 3 47 22 81
"2021-03-01 12:00:00" 29.1851806640625 40.9872436523438 "sxkc0j" 6 105 32 181
"2021-03-04 23:00:00" 28.8665771484375 41.0311889648438 "sxk92v" 2 57 25 32
"2021-03-02 09:00:00" 28.5919189453125 41.2124633789062 "sxk66w" 50 150 93 56
"2021-03-03 00:00:00" 29.2181396484375 41.0421752929688 "sxkc2z" 48 134 85 22
"2021-03-02 21:00:00" 28.0865478515625 41.1959838867188 "sx7fr5" 42 109 79 30
"2021-03-01 15:00:00" 29.1082763671875 40.9652709960938 "sxk9n3" 1 74 21 392
"2021-03-01 13:00:00" 29.0203857421875 40.9982299804688 "sxk9hr" 7 67 24 46
"2021-03-04 23:00:00" 28.2843017578125 41.1465454101562 "sxk45d" 59 151 84 32
"2021-03-04 19:00:00" 28.9105224609375 41.0476684570312 "sxk99b" 2 58 15 84
"2021-03-04 11:00:00" 29.0423583984375 41.1740112304688 "sxkdhz" 16 80 49 26
"2021-03-04 14:00:00" 28.7786865234375 41.0037231445312 "sxk3qb" 2 42 19 56
"2021-03-03 07:00:00" 28.7457275390625 41.1849975585938 "sxk6q1" 2 43 25 53
"2021-03-01 23:00:00" 29.2181396484375 40.9103393554688 "sxkb8z" 11 114 58 84
"2021-03-02 14:00:00" 28.7786865234375 41.2399291992188 "sxk6wg" 49 174 89 27
"2021-03-02 10:00:00" 28.8995361328125 41.1026000976562 "sxk9cd" 5 46 17 59
"2021-03-01 12:00:00" 29.0423583984375 41.0092163085938 "sxk9kc" 4 45 21 62
"2021-03-02 19:00:00" 28.7237548828125 41.0586547851562 "sxk3td" 2 92 32 93
"2021-03-04 09:00:00" 29.1082763671875 41.0586547851562 "sxk9w6" 7 70 40 48
"2021-03-03 14:00:00" 28.7896728515625 41.1026000976562 "sxk3z4" 2 76 37 97
"2021-03-03 21:00:00" 29.2291259765625 40.9817504882812 "sxkc1h" 9 79 43 54
"2021-03-01 18:00:00" 27.9876708984375 41.3223266601562 "sx7ghf" 16 82 56 18
"2021-03-04 09:00:00" 28.0975341796875 41.0696411132812 "sx7cxk" 57 120 86 28
"2021-03-02 13:00:00" 28.8885498046875 41.0971069335938 "sxk9c3" 6 52 22 84
"2021-03-01 23:00:00" 27.9656982421875 41.3442993164062 "sx7ghq" 48 78 63 18
"2021-03-01 10:00:00" 28.8226318359375 40.9817504882812 "sxk3pu" 16 76 48 30
"2021-03-02 13:00:00" 29.2620849609375 40.8773803710938 "sxkb9c" 2 95 48 311
"2021-03-01 06:00:00" 28.6029052734375 41.2289428710938 "sxk6dc" 34 83 64 26
"2021-03-04 07:00:00" 28.8006591796875 40.9872436523438 "sxk3pm" 2 78 36 78
"2021-03-03 14:00:00" 29.2071533203125 40.9158325195312 "sxkbb8" 1 51 21 68
"2021-03-01 08:00:00" 28.6248779296875 41.0696411132812 "sxk3ek" 6 84 37 109
"2021-03-01 17:00:00" 28.2513427734375 41.0971069335938 "sxk1fc" 26 103 78 21
"2021-03-03 06:00:00" 29.1961669921875 40.9872436523438 "sxkc0m" 3 141 71 666
"2021-03-01 20:00:00" 28.2403564453125 41.0751342773438 "sxk1dt" 7 83 49 36
"2021-03-02 10:00:00" 29.1192626953125 41.0366821289062 "sxk9qw" 1 129 34 263
"2021-03-02 14:00:00" 28.2513427734375 41.0861206054688 "sxk1dz" 2 63 39 21
"2021-03-02 17:00:00" 28.6798095703125 40.9927368164062 "sxk3hw" 2 74 24 298
"2021-03-02 19:00:00" 29.0093994140625 41.0971069335938 "sxk9u1" 1 122 36 471
"2021-03-03 13:00:00" 28.7896728515625 41.1520385742188 "sxk6p5" 2 80 42 160
"2021-03-03 08:00:00" 29.0423583984375 41.1630249023438 "sxkdhv" 6 67 29 63
"2021-03-04 18:00:00" 29.2730712890625 41.0531616210938 "sxkcd1" 47 162 93 156
"2021-03-04 21:00:00" 28.9434814453125 41.1135864257812 "sxk9fs" 37 137 74 107
"2021-03-03 20:00:00" 29.2071533203125 40.8993530273438 "sxkb8t" 3 94 43 126
"2021-03-01 16:00:00" 29.1302490234375 41.1300659179688 "sxk9yz" 50 102 70 12
"2021-03-01 00:00:00" 27.9766845703125 41.2124633789062 "sx7fkw" 63 190 84 29
"2021-03-01 07:00:00" 29.1302490234375 41.0147094726562 "sxk9qf" 1 48 23 121
"2021-03-01 23:00:00" 27.9656982421875 41.0971069335938 "sx7cu3" 47 115 77 15
"2021-03-04 01:00:00" 28.1524658203125 41.1410522460938 "sxk409" 22 154 84 33
"2021-03-01 10:00:00" 29.3829345703125 40.9432983398438 "sxkbut" 46 110 76 23
"2021-03-03 06:00:00" 28.7896728515625 41.0311889648438 "sxk3rj" 2 95 38 202
"2021-03-03 09:00:00" 28.5919189453125 41.0256958007812 "sxk36s" 27 103 60 220
"2021-03-03 05:00:00" 28.6029052734375 41.2234497070312 "sxk6db" 7 127 63 50
"2021-03-04 16:00:00" 28.8006591796875 41.2344360351562 "sxk6x6" 17 118 64 22
"2021-03-04 20:00:00" 29.3499755859375 40.9158325195312 "sxkbgb" 37 135 89 248
"2021-03-03 13:00:00" 29.0533447265625 41.2234497070312 "sxkdt0" 59 160 94 35
"2021-03-03 01:00:00" 28.8226318359375 41.2289428710938 "sxk6xc" 62 116 84 36
"2021-03-04 17:00:00" 28.8226318359375 41.2014770507812 "sxk6ru" 44 145 82 73
"2021-03-02 08:00:00" 28.7896728515625 41.1026000976562 "sxk3z4" 6 77 44 45
"2021-03-04 17:00:00" 28.8555908203125 41.0256958007812 "sxk92s" 5 36 15 45
"2021-03-03 09:00:00" 28.8555908203125 41.1190795898438 "sxk9bt" 7 94 51 68
"2021-03-02 02:00:00" 28.4710693359375 41.0586547851562 "sxk1xf" 50 127 83 35
"2021-03-04 01:00:00" 28.8775634765625 41.1740112304688 "sxkd1p" 38 115 81 60
"2021-03-03 00:00:00" 28.1414794921875 41.1520385742188 "sxk407" 69 131 89 37
"2021-03-01 05:00:00" 29.0533447265625 41.0037231445312 "sxk9m0" 37 102 68 53
"2021-03-01 08:00:00" 29.1302490234375 41.0311889648438 "sxk9qv" 2 85 25 137
"2021-03-01 19:00:00" 28.9324951171875 41.0421752929688 "sxk96r" 1 58 23 115
"2021-03-03 14:00:00" 29.0753173828125 41.0531616210938 "sxk9t9" 1 46 23 42
"2021-03-03 19:00:00" 29.2840576171875 40.9048461914062 "sxkbdq" 6 74 32 155
"2021-03-03 00:00:00" 29.4049072265625 40.8499145507812 "sxkbmh" 44 113 75 21
"2021-03-04 17:00:00" 28.8336181640625 41.0366821289062 "sxk92n" 1 42 17 131
"2021-03-01 22:00:00" 29.0203857421875 41.1245727539062 "sxk9uq" 6 100 58 26
"2021-03-01 04:00:00" 28.8006591796875 41.1300659179688 "sxk3zr" 43 117 80 51
"2021-03-04 21:00:00" 29.0093994140625 41.0586547851562 "sxk9s4" 3 116 36 72
"2021-03-04 16:00:00" 28.8446044921875 40.9762573242188 "sxk907" 6 94 46 152
"2021-03-04 08:00:00" 29.0313720703125 41.0751342773438 "sxk9st" 6 81 29 69
"2021-03-04 10:00:00" 28.5369873046875 41.0147094726562 "sxk336" 25 110 65 85
"2021-03-04 05:00:00" 29.3389892578125 40.9597778320312 "sxkc58" 56 122 82 17
"2021-03-03 13:00:00" 28.9874267578125 41.0916137695312 "sxk9g8" 1 74 39 146
"2021-03-02 09:00:00" 28.7677001953125 41.2454223632812 "sxk6ws" 64 136 87 29
"2021-03-01 16:00:00" 28.9984130859375 41.0861206054688 "sxk9ez" 6 69 23 106
"2021-03-03 09:00:00" 29.1082763671875 41.0037231445312 "sxk9q2" 2 118 29 160
"2021-03-01 14:00:00" 28.2513427734375 41.0916137695312 "sxk1fb" 27 99 55 14
"2021-03-02 04:00:00" 29.3060302734375 40.9542846679688 "sxkbfz" 52 132 95 52
"2021-03-04 07:00:00" 29.0203857421875 41.0037231445312 "sxk9k2" 2 92 42 76
"2021-03-03 04:00:00" 28.9764404296875 41.2289428710938 "sxkde3" 58 104 83 83
"2021-03-01 17:00:00" 29.1961669921875 41.0531616210938 "sxkc83" 69 165 111 67
"2021-03-03 06:00:00" 29.1961669921875 41.1904907226562 "sxkf26" 29 152 83 99
"2021-03-02 19:00:00" 28.6798095703125 41.0202026367188 "sxk3ke" 6 102 56 357
"2021-03-01 08:00:00" 28.9654541015625 41.1135864257812 "sxk9gh" 8 91 48 32
"2021-03-04 14:00:00" 28.7677001953125 41.0037231445312 "sxk3q8" 6 63 33 33
"2021-03-02 19:00:00" 29.0753173828125 40.9597778320312 "sxk9j8" 2 71 36 83
"2021-03-03 15:00:00" 29.0643310546875 40.9927368164062 "sxk9jq" 4 107 37 205
"2021-03-01 16:00:00" 29.1192626953125 40.9323120117188 "sxk8ye" 4 87 47 70
"2021-03-01 20:00:00" 29.0313720703125 40.9872436523438 "sxk9ht" 6 56 24 42
"2021-03-02 07:00:00" 28.7677001953125 41.0366821289062 "sxk3qw" 1 97 40 173
"2021-03-04 00:00:00" 29.2181396484375 40.9048461914062 "sxkb8y" 18 139 70 170
"2021-03-04 05:00:00" 28.7896728515625 41.0311889648438 "sxk3rj" 7 106 41 88
"2021-03-03 08:00:00" 28.0096435546875 41.2014770507812 "sx7fmk" 50 140 95 43
"2021-03-04 09:00:00" 29.2730712890625 40.8663940429688 "sxkb6p" 3 118 41 392
"2021-03-01 23:00:00" 29.3499755859375 41.0861206054688 "sxkcez" 55 103 75 14
"2021-03-04 05:00:00" 29.0313720703125 41.1520385742188 "sxkdhe" 32 91 56 35
"2021-03-04 21:00:00" 29.2291259765625 41.0476684570312 "sxkc90" 68 151 100 39
"2021-03-03 07:00:00" 28.8665771484375 41.1959838867188 "sxkd2g" 49 140 86 100
"2021-03-04 11:00:00" 29.3280029296875 40.9268188476562 "sxkbg6" 9 121 62 97
"2021-03-04 05:00:00" 28.7127685546875 41.0586547851562 "sxk3t6" 16 142 85 226
"2021-03-03 08:00:00" 28.5150146484375 41.2289428710938 "sxk68c" 58 142 94 19
"2021-03-03 01:00:00" 28.8226318359375 41.0311889648438 "sxk3rv" 6 68 34 12
"2021-03-04 02:00:00" 28.2733154296875 41.0696411132812 "sxk1ek" 13 131 59 30
"2021-03-01 17:00:00" 28.6248779296875 41.1465454101562 "sxk656" 18 94 60 68
"2021-03-04 08:00:00" 28.9324951171875 41.0806274414062 "sxk9dq" 5 55 26 102
"2021-03-04 14:00:00" 29.1192626953125 40.9542846679688 "sxk8yx" 1 83 30 270
"2021-03-03 20:00:00" 29.1851806640625 40.9158325195312 "sxkbb0" 6 137 70 265
"2021-03-01 05:00:00" 28.0096435546875 41.2838745117188 "sx7fv7" 10 80 44 19
"2021-03-01 10:00:00" 28.4600830078125 41.1465454101562 "sxk4pd" 24 73 44 13
"2021-03-02 03:00:00" 28.6248779296875 41.0531616210938 "sxk3e3" 47 81 64 11
"2021-03-03 07:00:00" 28.4600830078125 41.2069702148438 "sxk4rt" 77 152 96 17
"2021-03-04 20:00:00" 29.0313720703125 41.2234497070312 "sxkds8" 37 156 85 100
"2021-03-02 07:00:00" 28.7677001953125 41.0586547851562 "sxk3wd" 43 83 60 30
"2021-03-02 06:00:00" 28.1744384765625 41.0751342773438 "sxk19j" 47 120 80 48
"2021-03-03 10:00:00" 28.8775634765625 41.0256958007812 "sxk93h" 3 58 24 113
"2021-03-02 08:00:00" 28.8336181640625 41.0586547851562 "sxk984" 1 57 22 178
"2021-03-04 16:00:00" 28.5040283203125 41.1245727539062 "sxk3bw" 64 125 93 28
"2021-03-01 00:00:00" 29.1302490234375 41.0311889648438 "sxk9qv" 32 89 67 43
"2021-03-01 16:00:00" 29.3939208984375 40.9323120117188 "sxkbug" 50 182 103 58
"2021-03-03 21:00:00" 28.8446044921875 40.9707641601562 "sxk906" 9 107 57 63
"2021-03-01 23:00:00" 28.1744384765625 41.1135864257812 "sxk1ch" 36 114 69 15
"2021-03-04 10:00:00" 28.9984130859375 41.0476684570312 "sxk9eb" 3 44 15 81
"2021-03-02 04:00:00" 29.2840576171875 41.0751342773438 "sxkcdm" 54 102 82 59
"2021-03-03 13:00:00" 28.6578369140625 41.2728881835938 "sxk6u1" 38 125 83 26
"2021-03-04 16:00:00" 28.0096435546875 41.2014770507812 "sx7fmk" 47 145 88 48
"2021-03-01 13:00:00" 29.1522216796875 41.2014770507812 "sxkdrk" 69 90 82 12
"2021-03-04 21:00:00" 28.3392333984375 41.1520385742188 "sxk4hg" 68 141 86 54
"2021-03-03 13:00:00" 28.1524658203125 41.1355590820312 "sxk408" 49 150 86 105
"2021-03-02 02:00:00" 28.8446044921875 41.2344360351562 "sxkd86" 45 113 73 72
"2021-03-01 16:00:00" 28.7896728515625 41.2454223632812 "sxk6xh" 61 143 85 13
"2021-03-02 08:00:00" 28.8775634765625 41.0916137695312 "sxk9c0" 1 80 16 74
"2021-03-01 22:00:00" 29.4268798828125 40.7894897460938 "sxkbj9" 19 113 73 212
"2021-03-03 19:00:00" 28.0865478515625 41.0751342773438 "sx7cxj" 16 119 64 51
"2021-03-02 14:00:00" 27.9986572265625 41.2124633789062 "sx7fmn" 75 131 91 19
"2021-03-03 19:00:00" 28.9874267578125 41.0861206054688 "sxk9ex" 2 66 22 187
"2021-03-01 18:00:00" 28.7347412109375 40.9707641601562 "sxk3jf" 7 48 22 35
"2021-03-03 12:00:00" 28.5699462890625 41.0202026367188 "sxk365" 27 106 66 190
"2021-03-01 20:00:00" 27.9766845703125 40.9927368164062 "sx7chw" 40 126 69 38
"2021-03-04 08:00:00" 28.8446044921875 41.1245727539062 "sxk9bq" 29 88 61 25
"2021-03-04 11:00:00" 29.3719482421875 41.0916137695312 "sxkcu2" 15 86 45 13
"2021-03-04 12:00:00" 28.3172607421875 41.1026000976562 "sxk1u6" 56 134 88 124
"2021-03-02 10:00:00" 28.8665771484375 41.0037231445312 "sxk92b" 4 70 29 135
"2021-03-01 11:00:00" 29.1302490234375 41.0037231445312 "sxk9qb" 5 49 20 44
"2021-03-02 16:00:00" 29.2730712890625 41.0531616210938 "sxkcd1" 54 144 88 192
"2021-03-04 09:00:00" 28.5040283203125 41.1135864257812 "sxk3bs" 37 128 81 59
"2021-03-03 14:00:00" 28.8775634765625 41.1849975585938 "sxkd31" 11 124 74 49
"2021-03-03 07:00:00" 29.0863037109375 41.0641479492188 "sxk9tg" 5 65 36 67
"2021-03-03 14:00:00" 28.2403564453125 41.0806274414062 "sxk1dw" 6 108 50 122
"2021-03-03 13:00:00" 28.5150146484375 41.2289428710938 "sxk68c" 48 140 92 19
"2021-03-03 10:00:00" 29.1082763671875 41.2014770507812 "sxkdqk" 66 168 91 91
"2021-03-04 08:00:00" 29.0423583984375 41.1575317382812 "sxkdhu" 7 84 36 59
"2021-03-01 21:00:00" 28.8006591796875 41.0037231445312 "sxk3r2" 3 46 21 102
"2021-03-02 08:00:00" 29.1961669921875 41.0366821289062 "sxkc2q" 59 113 84 30
"2021-03-03 11:00:00" 28.8665771484375 40.9872436523438 "sxk90v" 6 55 23 56
"2021-03-03 21:00:00" 29.2071533203125 40.8993530273438 "sxkb8t" 7 98 49 64
"2021-03-04 10:00:00" 29.1522216796875 40.9597778320312 "sxk9p2" 9 64 32 23
"2021-03-02 07:00:00" 29.4268798828125 40.9323120117188 "sxkbve" 70 164 112 49
"2021-03-01 18:00:00" 28.2733154296875 41.1465454101562 "sxk456" 53 173 90 43
"2021-03-04 20:00:00" 29.0753173828125 41.0696411132812 "sxk9ts" 4 54 30 52
"2021-03-01 21:00:00" 28.7567138671875 41.2454223632812 "sxk6wk" 65 124 82 31
"2021-03-04 08:00:00" 28.5260009765625 41.1026000976562 "sxk3c4" 62 129 95 100
"2021-03-03 17:00:00" 28.9324951171875 41.0531616210938 "sxk9d3" 6 81 36 89
"2021-03-02 07:00:00" 29.3499755859375 40.9268188476562 "sxkbgf" 2 128 56 597
"2021-03-01 10:00:00" 28.6578369140625 41.0806274414062 "sxk3sn" 6 82 58 54
"2021-03-01 19:00:00" 28.4820556640625 41.1300659179688 "sxk3bp" 26 98 68 14
"2021-03-04 17:00:00" 28.6798095703125 41.2564086914062 "sxk6sw" 12 132 76 32
"2021-03-03 14:00:00" 28.0426025390625 41.2509155273438 "sx7fwj" 11 135 80 58
"2021-03-02 06:00:00" 29.0533447265625 41.1026000976562 "sxk9v4" 12 62 43 16
"2021-03-03 21:00:00" 29.2071533203125 40.9103393554688 "sxkb8x" 4 127 64 259
"2021-03-03 17:00:00" 29.1302490234375 40.9817504882812 "sxk9nu" 6 105 32 145
"2021-03-02 21:00:00" 28.0755615234375 41.0751342773438 "sx7cwv" 4 124 76 27
"2021-03-01 00:00:00" 28.8995361328125 41.0092163085938 "sxk939" 10 126 63 72
"2021-03-04 11:00:00" 28.8995361328125 41.0147094726562 "sxk93d" 2 92 32 275
"2021-03-01 10:00:00" 29.3609619140625 40.8224487304688 "sxkbhp" 6 119 62 162
"2021-03-02 18:00:00" 28.9544677734375 41.0861206054688 "sxk9dz" 3 72 23 187
"2021-03-02 09:00:00" 28.4930419921875 41.2289428710938 "sxk683" 29 136 83 23
"2021-03-04 05:00:00" 28.8116455078125 41.1740112304688 "sxk6px" 43 149 84 143
"2021-03-01 07:00:00" 28.6248779296875 41.0256958007812 "sxk37k" 1 100 40 383
"2021-03-01 14:00:00" 28.7786865234375 41.2179565429688 "sxk6qz" 40 102 67 14
"2021-03-03 09:00:00" 28.6248779296875 40.9982299804688 "sxk35r" 6 68 33 54
"2021-03-04 20:00:00" 28.2403564453125 41.0806274414062 "sxk1dw" 2 113 45 74
"2021-03-04 15:00:00" 29.0313720703125 41.2179565429688 "sxkdkx" 3 67 30 52
"2021-03-04 11:00:00" 28.0426025390625 41.2509155273438 "sx7fwj" 9 144 83 64
"2021-03-02 09:00:00" 28.6138916015625 41.0971069335938 "sxk3g1" 36 139 73 126
"2021-03-01 20:00:00" 28.7127685546875 40.9762573242188 "sxk3j7" 2 44 21 54
"2021-03-04 15:00:00" 29.0972900390625 40.9927368164062 "sxk9nn" 6 54 26 59
"2021-03-02 15:00:00" 29.1302490234375 40.9652709960938 "sxk9nc" 13 61 42 16
"2021-03-02 08:00:00" 29.1302490234375 41.0037231445312 "sxk9qb" 2 45 24 78
"2021-03-04 17:00:00" 28.8006591796875 40.9652709960938 "sxk3p3" 2 89 22 59
"2021-03-03 06:00:00" 28.9874267578125 41.0421752929688 "sxk97x" 2 68 28 52
"2021-03-01 18:00:00" 29.1522216796875 40.9213256835938 "sxk8z3" 2 91 22 357
"2021-03-03 15:00:00" 28.2843017578125 41.1410522460938 "sxk459" 39 137 73 17
"2021-03-04 07:00:00" 27.9656982421875 41.2124633789062 "sx7fkq" 64 133 96 37
"2021-03-01 03:00:00" 28.4820556640625 41.1685180664062 "sxk60n" 54 100 75 18
"2021-03-04 17:00:00" 28.7896728515625 40.9707641601562 "sxk3p4" 1 67 17 37
"2021-03-02 19:00:00" 29.2730712890625 40.9652709960938 "sxkc41" 1 123 62 381
"2021-03-03 15:00:00" 29.1851806640625 40.9213256835938 "sxkbb1" 6 90 48 62
"2021-03-01 22:00:00" 28.6798095703125 41.0202026367188 "sxk3ke" 14 119 66 173
"2021-03-01 07:00:00" 29.0423583984375 41.1190795898438 "sxk9uv" 10 72 37 42
"2021-03-01 18:00:00" 28.9215087890625 41.0202026367188 "sxk965" 1 73 21 432
"2021-03-04 05:00:00" 29.3499755859375 40.8279418945312 "sxkb7b" 12 135 79 72
"2021-03-01 19:00:00" 28.7127685546875 41.2124633789062 "sxk6mq" 11 85 43 45
"2021-03-03 01:00:00" 28.9105224609375 41.0806274414062 "sxk99y" 12 78 44 34
"2021-03-03 15:00:00" 28.8885498046875 41.0751342773438 "sxk99m" 6 40 20 54
"2021-03-03 19:00:00" 27.9766845703125 41.2124633789062 "sx7fkw" 62 148 90 72
"2021-03-01 04:00:00" 29.0972900390625 41.0806274414062 "sxk9wn" 62 141 100 55
"2021-03-03 03:00:00" 28.3612060546875 41.1575317382812 "sxk4jk" 71 103 83 13
"2021-03-04 12:00:00" 29.0203857421875 41.1630249023438 "sxkdhm" 6 76 54 13
"2021-03-02 20:00:00" 29.0203857421875 41.0531616210938 "sxk9s3" 3 100 36 167
"2021-03-02 14:00:00" 28.8336181640625 41.0696411132812 "sxk98h" 4 114 40 286
"2021-03-01 06:00:00" 28.8006591796875 41.0256958007812 "sxk3rk" 2 47 18 90
"2021-03-03 22:00:00" 29.2071533203125 40.8938598632812 "sxkb8s" 7 92 45 42
"2021-03-04 00:00:00" 29.1412353515625 40.9597778320312 "sxk9p0" 22 75 56 16
"2021-03-02 10:00:00" 28.7567138671875 40.9817504882812 "sxk3nk" 1 92 29 419
"2021-03-02 15:00:00" 28.8885498046875 41.0971069335938 "sxk9c3" 3 50 21 78
"2021-03-02 00:00:00" 28.7677001953125 41.2399291992188 "sxk6we" 52 115 81 21
"2021-03-03 12:00:00" 28.9105224609375 41.0037231445312 "sxk93b" 1 49 15 80
"2021-03-04 17:00:00" 29.3060302734375 40.9378051757812 "sxkbfu" 11 99 51 68
"2021-03-01 14:00:00" 29.1302490234375 40.9323120117188 "sxk8yg" 2 53 17 77
"2021-03-02 17:00:00" 28.8336181640625 41.0476684570312 "sxk980" 2 49 19 246
"2021-03-01 22:00:00" 28.8336181640625 41.2399291992188 "sxkd85" 53 133 79 38
"2021-03-03 17:00:00" 29.2950439453125 41.0971069335938 "sxkcf9" 49 172 98 31
"2021-03-04 15:00:00" 29.3609619140625 40.9378051757812 "sxkbuh" 12 153 73 91
"2021-03-03 08:00:00" 28.1964111328125 41.1245727539062 "sxk1cw" 63 152 95 13
"2021-03-01 23:00:00" 29.1302490234375 40.9817504882812 "sxk9nu" 4 98 45 36
"2021-03-03 06:00:00" 29.3609619140625 40.9323120117188 "sxkbu5" 44 111 68 18
"2021-03-04 23:00:00" 28.8336181640625 41.2124633789062 "sxkd2n" 2 142 53 307
"2021-03-03 15:00:00" 28.8116455078125 41.0531616210938 "sxk3x9" 3 74 25 527
"2021-03-01 06:00:00" 29.3280029296875 40.9652709960938 "sxkc53" 26 128 80 108
"2021-03-03 14:00:00" 29.2071533203125 40.9762573242188 "sxkc0e" 4 112 50 175
"2021-03-03 02:00:00" 29.2840576171875 40.8609008789062 "sxkb6q" 29 119 72 58
"2021-03-01 17:00:00" 29.3389892578125 40.9323120117188 "sxkbge" 6 139 70 651
"2021-03-01 15:00:00" 29.3280029296875 40.8389282226562 "sxkb76" 26 110 72 48
"2021-03-01 17:00:00" 29.0643310546875 40.9872436523438 "sxk9jm" 2 39 18 68
"2021-03-01 14:00:00" 28.8226318359375 41.0696411132812 "sxk3xu" 2 126 42 181
"2021-03-01 04:00:00" 28.2293701171875 41.1355590820312 "sxk442" 62 130 84 11
"2021-03-03 18:00:00" 29.0643310546875 40.9652709960938 "sxk9j3" 2 52 18 86
"2021-03-01 20:00:00" 28.7017822265625 41.0641479492188 "sxk3t5" 3 78 31 45
"2021-03-02 17:00:00" 28.8995361328125 41.2344360351562 "sxkd9d" 34 152 89 197
"2021-03-04 01:00:00" 29.3389892578125 40.9487915039062 "sxkbgw" 40 118 66 37
"2021-03-04 02:00:00" 29.0533447265625 41.0037231445312 "sxk9m0" 29 126 59 19
"2021-03-03 06:00:00" 28.4600830078125 41.2179565429688 "sxk4rx" 11 94 56 22
"2021-03-01 22:00:00" 29.1082763671875 40.9487915039062 "sxk8yq" 8 63 29 18
"2021-03-01 11:00:00" 28.6029052734375 41.0256958007812 "sxk36u" 11 93 51 174
"2021-03-03 19:00:00" 28.9215087890625 41.0147094726562 "sxk964" 3 70 27 74
"2021-03-03 10:00:00" 28.6688232421875 41.0092163085938 "sxk3k3" 4 85 34 174
"2021-03-03 10:00:00" 28.6578369140625 41.0586547851562 "sxk3s4" 50 144 89 250
"2021-03-01 02:00:00" 28.6907958984375 41.0421752929688 "sxk3kz" 24 107 71 14
"2021-03-02 16:00:00" 28.8885498046875 41.0751342773438 "sxk99m" 3 52 21 64
"2021-03-04 11:00:00" 29.2071533203125 40.9652709960938 "sxkc09" 8 62 34 32
"2021-03-03 14:00:00" 29.1961669921875 40.9872436523438 "sxkc0m" 1 132 54 441
"2021-03-02 13:00:00" 28.8446044921875 41.2069702148438 "sxkd2m" 15 123 78 140
"2021-03-02 13:00:00" 29.0533447265625 41.0916137695312 "sxk9v0" 2 109 50 423
"2021-03-01 12:00:00" 29.4158935546875 41.1080932617188 "sxkcv7" 33 100 72 20
"2021-03-02 01:00:00" 28.0755615234375 41.0586547851562 "sx7cwf" 63 154 81 15
"2021-03-03 08:00:00" 28.0206298828125 41.2783813476562 "sx7fvd" 52 132 85 27
"2021-03-03 10:00:00" 29.3280029296875 40.9817504882812 "sxkc5k" 67 156 95 75
"2021-03-04 21:00:00" 29.1851806640625 40.9048461914062 "sxkb8n" 4 60 27 60
"2021-03-04 10:00:00" 29.0423583984375 41.1245727539062 "sxk9uy" 6 63 33 42
"2021-03-02 07:00:00" 28.7127685546875 41.2454223632812 "sxk6tk" 6 118 71 139
"2021-03-03 20:00:00" 29.0313720703125 41.0476684570312 "sxk9s8" 6 100 55 199
"2021-03-04 20:00:00" 28.2623291015625 41.1465454101562 "sxk454" 58 157 84 23
"2021-03-04 10:00:00" 28.6248779296875 41.0641479492188 "sxk3e7" 4 83 34 152
